order_id,invoice_no,order_date,invoice_date,delivery_date,payment_due_date,vendor_id,vendor_name,gst_number,vendor_state,vendor_contact,item_id,item_name,item_category,hsn_code,quantity,unit,unit_price,taxable_amount,cgst_rate,cgst_amount,sgst_rate,sgst_amount,total_tax,total_invoice_amount,payment_status,payment_mode,payment_date,transaction_id,transport_mode,eway_bill_no,received_by,quality_check_status,remarks
3304,INV-13304,2025-01-14,2025-01-19,2025-01-21,2025-02-18,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919134879018,I002,Polyester Yarn,Yarn,5402,698,Kg,241,168218,9,15139.62,9,15139.62,30279.24,198497.24,Partial,Cheque,2025-01-19,TXN284241,Courier,EWB4955437,Kumar,Rejected,
3305,INV-13305,2025-07-03,2025-07-05,2025-07-09,2025-08-04,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917890677375,I001,Cotton Yarn,Yarn,5205,725,Kg,322,233450,9,21010.5,9,21010.5,42021.0,275471.0,Partial,UPI,2025-07-05,TXN875589,Courier,EWB7833049,Ravi,Rejected,
3306,INV-13306,2025-09-02,2025-09-04,2025-09-07,2025-10-04,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917265848473,I003,Grey Fabric,Fabric,6006,349,Kg,426,148674,9,13380.66,9,13380.66,26761.32,175435.32,Partial,NEFT,,TXN183941,Road,EWB1586347,Suresh,Rejected,
3307,INV-13307,2024-08-23,2024-08-27,2024-08-31,2024-09-26,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919666773478,I003,Grey Fabric,Fabric,6006,491,Kg,227,111457,9,10031.13,9,10031.13,20062.26,131519.26,Pending,NEFT,,TXN655709,Courier,EWB6847370,Ravi,Approved,
3308,INV-13308,2026-01-27,2026-01-31,2026-02-02,2026-03-02,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919279180183,I005,Knitted Cloth,Fabric,6001,258,Kg,487,125646,9,11308.14,9,11308.14,22616.28,148262.28,Partial,Cheque,,TXN677638,Road,EWB6673549,Suresh,Rejected,
3309,INV-13309,2025-02-21,2025-02-25,2025-03-02,2025-03-27,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918024964019,I004,Dyed Fabric,Fabric,6005,318,Kg,442,140556,9,12650.04,9,12650.04,25300.08,165856.08000000002,Partial,UPI,,TXN729979,Road,EWB7724291,Kumar,Rejected,
3310,INV-13310,2024-08-07,2024-08-09,2024-08-15,2024-09-08,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919913275943,I002,Polyester Yarn,Yarn,5402,877,Kg,478,419206,9,37728.54,9,37728.54,75457.08,494663.08,Pending,Cheque,,TXN798718,Courier,EWB3196913,Kumar,Rejected,
3311,INV-13311,2024-04-28,2024-05-01,2024-05-06,2024-05-31,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919024441715,I002,Polyester Yarn,Yarn,5402,472,Kg,224,105728,9,9515.52,9,9515.52,19031.04,124759.04000000001,Partial,RTGS,,TXN199461,Road,EWB8177776,Kumar,Approved,
3312,INV-13312,2025-04-08,2025-04-09,2025-04-13,2025-05-09,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917860997131,I003,Grey Fabric,Fabric,6006,723,Kg,409,295707,9,26613.63,9,26613.63,53227.26,348934.26,Paid,UPI,,TXN173365,Road,EWB2702950,Suresh,Approved,
3313,INV-13313,2025-05-19,2025-05-20,2025-05-25,2025-06-19,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918505600775,I001,Cotton Yarn,Yarn,5205,803,Kg,349,280247,9,25222.23,9,25222.23,50444.46,330691.46,Pending,NEFT,,TXN106137,Road,EWB5186348,Anita,Rejected,
3314,INV-13314,2025-06-02,2025-06-03,2025-06-09,2025-07-03,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917895639611,I004,Dyed Fabric,Fabric,6005,263,Kg,245,64435,9,5799.15,9,5799.15,11598.3,76033.3,Partial,UPI,2025-06-03,TXN208632,Road,EWB4881628,Anita,Rejected,
3315,INV-13315,2025-05-30,2025-06-01,2025-06-08,2025-07-01,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918442901967,I001,Cotton Yarn,Yarn,5205,760,Kg,408,310080,9,27907.2,9,27907.2,55814.4,365894.4,Paid,UPI,,TXN492237,Road,EWB7732350,Kumar,Approved,
3316,INV-13316,2025-04-27,2025-05-02,2025-05-05,2025-06-01,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919175766915,I005,Knitted Cloth,Fabric,6001,810,Kg,406,328860,9,29597.4,9,29597.4,59194.8,388054.8,Pending,NEFT,2025-05-02,TXN277895,Road,EWB6882272,Anita,Approved,
3317,INV-13317,2024-10-16,2024-10-18,2024-10-20,2024-11-17,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918547029598,I002,Polyester Yarn,Yarn,5402,852,Kg,295,251340,9,22620.6,9,22620.6,45241.2,296581.2,Paid,NEFT,2024-10-18,TXN321052,Courier,EWB3411047,Kumar,Approved,
3318,INV-13318,2024-08-24,2024-08-26,2024-08-31,2024-09-25,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918449610358,I005,Knitted Cloth,Fabric,6001,590,Kg,463,273170,9,24585.3,9,24585.3,49170.6,322340.6,Pending,NEFT,2024-08-26,TXN278678,Courier,EWB3047762,Anita,Approved,
3319,INV-13319,2024-04-18,2024-04-22,2024-04-26,2024-05-22,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919323040013,I001,Cotton Yarn,Yarn,5205,371,Kg,310,115010,9,10350.9,9,10350.9,20701.8,135711.8,Paid,RTGS,,TXN985055,Courier,EWB4391025,Suresh,Rejected,
3320,INV-13320,2024-05-31,2024-06-03,2024-06-04,2024-07-03,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916705050609,I001,Cotton Yarn,Yarn,5205,827,Kg,443,366361,9,32972.49,9,32972.49,65944.98,432305.98,Pending,RTGS,,TXN454513,Road,EWB5636790,Ravi,Rejected,
3321,INV-13321,2024-06-29,2024-07-03,2024-07-10,2024-08-02,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918416711312,I004,Dyed Fabric,Fabric,6005,506,Kg,348,176088,9,15847.92,9,15847.92,31695.84,207783.84,Paid,RTGS,,TXN429011,Courier,EWB9759215,Kumar,Rejected,
3322,INV-13322,2024-09-02,2024-09-04,2024-09-05,2024-10-04,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918663004795,I004,Dyed Fabric,Fabric,6005,265,Kg,208,55120,9,4960.8,9,4960.8,9921.6,65041.6,Paid,UPI,2024-09-04,TXN700104,Courier,EWB9242615,Suresh,Rejected,
3323,INV-13323,2024-07-07,2024-07-09,2024-07-13,2024-08-08,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917325704057,I004,Dyed Fabric,Fabric,6005,685,Kg,200,137000,9,12330.0,9,12330.0,24660.0,161660.0,Pending,NEFT,2024-07-09,TXN831735,Road,EWB8396557,Ravi,Approved,
3324,INV-13324,2024-03-19,2024-03-24,2024-03-25,2024-04-23,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918257224432,I001,Cotton Yarn,Yarn,5205,494,Kg,259,127946,9,11515.14,9,11515.14,23030.28,150976.28,Partial,Cheque,2024-03-24,TXN248986,Courier,EWB6428187,Anita,Approved,
3325,INV-13325,2024-11-04,2024-11-08,2024-11-12,2024-12-08,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918421769876,I001,Cotton Yarn,Yarn,5205,133,Kg,151,20083,9,1807.47,9,1807.47,3614.94,23697.94,Paid,NEFT,,TXN498165,Courier,EWB4882308,Anita,Approved,
3326,INV-13326,2024-09-12,2024-09-17,2024-09-24,2024-10-17,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918309325588,I001,Cotton Yarn,Yarn,5205,464,Kg,429,199056,9,17915.04,9,17915.04,35830.08,234886.08000000002,Partial,UPI,,TXN115676,Courier,EWB5210365,Ravi,Approved,
3327,INV-13327,2025-05-14,2025-05-16,2025-05-17,2025-06-15,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916402328670,I005,Knitted Cloth,Fabric,6001,519,Kg,154,79926,9,7193.34,9,7193.34,14386.68,94312.68,Paid,RTGS,2025-05-16,TXN406862,Courier,EWB8555950,Kumar,Approved,
3328,INV-13328,2024-10-24,2024-10-28,2024-11-01,2024-11-27,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918729770690,I002,Polyester Yarn,Yarn,5402,865,Kg,375,324375,9,29193.75,9,29193.75,58387.5,382762.5,Paid,NEFT,2024-10-28,TXN466905,Courier,EWB9899933,Anita,Rejected,
3329,INV-13329,2024-11-24,2024-11-26,2024-12-02,2024-12-26,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916871473452,I005,Knitted Cloth,Fabric,6001,687,Kg,268,184116,9,16570.44,9,16570.44,33140.88,217256.88,Partial,NEFT,2024-11-26,TXN835332,Road,EWB2220597,Ravi,Rejected,
3330,INV-13330,2024-08-01,2024-08-05,2024-08-08,2024-09-04,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917231218205,I005,Knitted Cloth,Fabric,6001,727,Kg,166,120682,9,10861.38,9,10861.38,21722.76,142404.76,Paid,RTGS,,TXN732927,Courier,EWB2306167,Anita,Approved,
3331,INV-13331,2025-11-12,2025-11-15,2025-11-21,2025-12-15,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917248384779,I005,Knitted Cloth,Fabric,6001,374,Kg,443,165682,9,14911.38,9,14911.38,29822.76,195504.76,Partial,RTGS,2025-11-15,TXN856119,Road,EWB7552264,Suresh,Rejected,
3332,INV-13332,2025-10-26,2025-10-29,2025-11-03,2025-11-28,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919223679718,I001,Cotton Yarn,Yarn,5205,403,Kg,488,196664,9,17699.76,9,17699.76,35399.52,232063.52,Paid,Cheque,,TXN654434,Courier,EWB6214471,Kumar,Approved,
3333,INV-13333,2025-11-17,2025-11-18,2025-11-21,2025-12-18,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916216501480,I001,Cotton Yarn,Yarn,5205,409,Kg,219,89571,9,8061.39,9,8061.39,16122.78,105693.78,Pending,Cheque,2025-11-18,TXN421428,Road,EWB8133250,Anita,Approved,
3334,INV-13334,2025-11-05,2025-11-10,2025-11-13,2025-12-10,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918320246944,I004,Dyed Fabric,Fabric,6005,235,Kg,355,83425,9,7508.25,9,7508.25,15016.5,98441.5,Paid,NEFT,2025-11-10,TXN326342,Road,EWB4116413,Suresh,Approved,
3335,INV-13335,2025-02-03,2025-02-06,2025-02-07,2025-03-08,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916805872092,I005,Knitted Cloth,Fabric,6001,538,Kg,229,123202,9,11088.18,9,11088.18,22176.36,145378.36,Paid,Cheque,2025-02-06,TXN597772,Road,EWB9557826,Ravi,Approved,
3336,INV-13336,2024-06-23,2024-06-26,2024-07-03,2024-07-26,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919355720504,I004,Dyed Fabric,Fabric,6005,966,Kg,158,152628,9,13736.52,9,13736.52,27473.04,180101.04,Paid,RTGS,2024-06-26,TXN925885,Road,EWB8662556,Anita,Rejected,
3337,INV-13337,2025-07-06,2025-07-11,2025-07-15,2025-08-10,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919702057542,I004,Dyed Fabric,Fabric,6005,744,Kg,223,165912,9,14932.08,9,14932.08,29864.16,195776.16,Paid,UPI,2025-07-11,TXN235386,Courier,EWB7465925,Ravi,Approved,
3338,INV-13338,2025-05-25,2025-05-28,2025-06-01,2025-06-27,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918162983408,I004,Dyed Fabric,Fabric,6005,488,Kg,258,125904,9,11331.36,9,11331.36,22662.72,148566.72,Paid,NEFT,,TXN439011,Courier,EWB5318736,Suresh,Approved,
3339,INV-13339,2024-07-28,2024-07-31,2024-08-03,2024-08-30,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917741043253,I004,Dyed Fabric,Fabric,6005,582,Kg,436,253752,9,22837.68,9,22837.68,45675.36,299427.36,Paid,UPI,,TXN177565,Road,EWB2682104,Kumar,Approved,
3340,INV-13340,2024-11-09,2024-11-10,2024-11-11,2024-12-10,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916181617442,I001,Cotton Yarn,Yarn,5205,234,Kg,404,94536,9,8508.24,9,8508.24,17016.48,111552.48,Pending,NEFT,2024-11-10,TXN737795,Road,EWB8668548,Suresh,Rejected,
3341,INV-13341,2024-08-08,2024-08-09,2024-08-11,2024-09-08,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917087170800,I005,Knitted Cloth,Fabric,6001,251,Kg,374,93874,9,8448.66,9,8448.66,16897.32,110771.32,Paid,RTGS,,TXN438789,Courier,EWB5366692,Suresh,Rejected,
3342,INV-13342,2024-06-29,2024-07-02,2024-07-03,2024-08-01,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918529129610,I004,Dyed Fabric,Fabric,6005,787,Kg,393,309291,9,27836.19,9,27836.19,55672.38,364963.38,Partial,RTGS,,TXN668839,Courier,EWB3952106,Suresh,Approved,
3343,INV-13343,2024-05-11,2024-05-13,2024-05-15,2024-06-12,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917681113717,I001,Cotton Yarn,Yarn,5205,693,Kg,422,292446,9,26320.14,9,26320.14,52640.28,345086.28,Partial,NEFT,2024-05-13,TXN496951,Courier,EWB1194193,Kumar,Rejected,
3344,INV-13344,2024-10-16,2024-10-19,2024-10-24,2024-11-18,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918161368979,I004,Dyed Fabric,Fabric,6005,181,Kg,482,87242,9,7851.78,9,7851.78,15703.56,102945.56,Partial,Cheque,2024-10-19,TXN106970,Road,EWB2459749,Anita,Approved,
3345,INV-13345,2024-04-01,2024-04-03,2024-04-10,2024-05-03,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916048686134,I004,Dyed Fabric,Fabric,6005,964,Kg,176,169664,9,15269.76,9,15269.76,30539.52,200203.52,Paid,Cheque,2024-04-03,TXN172785,Courier,EWB4701880,Anita,Rejected,
3346,INV-13346,2025-02-10,2025-02-14,2025-02-19,2025-03-16,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917853027378,I005,Knitted Cloth,Fabric,6001,501,Kg,478,239478,9,21553.02,9,21553.02,43106.04,282584.04,Pending,UPI,2025-02-14,TXN730490,Road,EWB5068051,Kumar,Rejected,
3347,INV-13347,2024-03-26,2024-03-31,2024-04-05,2024-04-30,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917942025791,I004,Dyed Fabric,Fabric,6005,416,Kg,486,202176,9,18195.84,9,18195.84,36391.68,238567.68,Pending,UPI,2024-03-31,TXN317190,Road,EWB6219351,Suresh,Approved,
3348,INV-13348,2024-12-15,2024-12-19,2024-12-22,2025-01-18,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916542071215,I005,Knitted Cloth,Fabric,6001,146,Kg,235,34310,9,3087.9,9,3087.9,6175.8,40485.8,Pending,UPI,,TXN998887,Courier,EWB4412904,Anita,Rejected,
3349,INV-13349,2024-10-23,2024-10-27,2024-11-02,2024-11-26,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918618170001,I005,Knitted Cloth,Fabric,6001,170,Kg,402,68340,9,6150.6,9,6150.6,12301.2,80641.2,Partial,NEFT,2024-10-27,TXN424753,Courier,EWB9674872,Kumar,Approved,
3350,INV-13350,2024-07-13,2024-07-14,2024-07-17,2024-08-13,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917176611510,I001,Cotton Yarn,Yarn,5205,204,Kg,166,33864,9,3047.76,9,3047.76,6095.52,39959.520000000004,Paid,NEFT,2024-07-14,TXN212743,Road,EWB9020596,Ravi,Rejected,
3351,INV-13351,2025-01-07,2025-01-11,2025-01-17,2025-02-10,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917132240972,I004,Dyed Fabric,Fabric,6005,407,Kg,162,65934,9,5934.06,9,5934.06,11868.12,77802.12,Paid,RTGS,,TXN211000,Courier,EWB9016198,Ravi,Rejected,
3352,INV-13352,2025-11-24,2025-11-29,2025-12-03,2025-12-29,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917820907880,I002,Polyester Yarn,Yarn,5402,671,Kg,311,208681,9,18781.29,9,18781.29,37562.58,246243.58000000002,Partial,UPI,2025-11-29,TXN319828,Road,EWB6234044,Anita,Rejected,
3353,INV-13353,2025-09-02,2025-09-07,2025-09-09,2025-10-07,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919451883051,I005,Knitted Cloth,Fabric,6001,555,Kg,354,196470,9,17682.3,9,17682.3,35364.6,231834.6,Pending,NEFT,2025-09-07,TXN906517,Courier,EWB7101069,Ravi,Approved,
3354,INV-13354,2025-08-28,2025-09-02,2025-09-08,2025-10-02,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918768234858,I001,Cotton Yarn,Yarn,5205,827,Kg,308,254716,9,22924.44,9,22924.44,45848.88,300564.88,Paid,NEFT,2025-09-02,TXN400151,Road,EWB7500986,Kumar,Approved,
3355,INV-13355,2025-10-14,2025-10-18,2025-10-23,2025-11-17,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918374961758,I003,Grey Fabric,Fabric,6006,115,Kg,340,39100,9,3519.0,9,3519.0,7038.0,46138.0,Pending,NEFT,2025-10-18,TXN506572,Road,EWB9739944,Ravi,Rejected,
3356,INV-13356,2025-09-23,2025-09-24,2025-09-27,2025-10-24,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916337592429,I003,Grey Fabric,Fabric,6006,307,Kg,232,71224,9,6410.16,9,6410.16,12820.32,84044.32,Paid,RTGS,2025-09-24,TXN713964,Road,EWB3735466,Suresh,Rejected,
3357,INV-13357,2025-10-02,2025-10-06,2025-10-13,2025-11-05,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918701044315,I005,Knitted Cloth,Fabric,6001,856,Kg,254,217424,9,19568.16,9,19568.16,39136.32,256560.32,Pending,Cheque,,TXN453753,Courier,EWB2016920,Ravi,Rejected,
3358,INV-13358,2024-03-23,2024-03-27,2024-03-30,2024-04-26,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917629473631,I005,Knitted Cloth,Fabric,6001,224,Kg,463,103712,9,9334.08,9,9334.08,18668.16,122380.16,Paid,UPI,,TXN475409,Road,EWB6670030,Kumar,Approved,
3359,INV-13359,2025-12-24,2025-12-29,2026-01-05,2026-01-28,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918834044632,I004,Dyed Fabric,Fabric,6005,996,Kg,216,215136,9,19362.24,9,19362.24,38724.48,253860.48,Partial,UPI,2025-12-29,TXN671353,Courier,EWB5812351,Anita,Approved,
3360,INV-13360,2024-11-21,2024-11-25,2024-11-28,2024-12-25,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916746018756,I001,Cotton Yarn,Yarn,5205,354,Kg,286,101244,9,9111.96,9,9111.96,18223.92,119467.92,Paid,NEFT,,TXN183276,Courier,EWB6497187,Ravi,Rejected,
3361,INV-13361,2024-11-05,2024-11-09,2024-11-12,2024-12-09,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916883285006,I005,Knitted Cloth,Fabric,6001,951,Kg,356,338556,9,30470.04,9,30470.04,60940.08,399496.08,Paid,Cheque,2024-11-09,TXN830348,Road,EWB4292646,Kumar,Approved,
3362,INV-13362,2025-11-08,2025-11-10,2025-11-14,2025-12-10,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919054365251,I004,Dyed Fabric,Fabric,6005,602,Kg,260,156520,9,14086.8,9,14086.8,28173.6,184693.6,Partial,UPI,2025-11-10,TXN417065,Courier,EWB7757864,Suresh,Approved,
3363,INV-13363,2025-04-02,2025-04-05,2025-04-12,2025-05-05,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919308330004,I005,Knitted Cloth,Fabric,6001,953,Kg,175,166775,9,15009.75,9,15009.75,30019.5,196794.5,Pending,UPI,2025-04-05,TXN607438,Road,EWB2115091,Ravi,Rejected,
3364,INV-13364,2025-02-02,2025-02-03,2025-02-05,2025-03-05,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916491219175,I003,Grey Fabric,Fabric,6006,862,Kg,270,232740,9,20946.6,9,20946.6,41893.2,274633.2,Paid,UPI,2025-02-03,TXN605128,Road,EWB7015806,Kumar,Approved,
3365,INV-13365,2024-04-19,2024-04-21,2024-04-24,2024-05-21,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917281969152,I002,Polyester Yarn,Yarn,5402,126,Kg,420,52920,9,4762.8,9,4762.8,9525.6,62445.6,Pending,RTGS,2024-04-21,TXN832844,Courier,EWB6596463,Ravi,Approved,
3366,INV-13366,2025-10-16,2025-10-18,2025-10-20,2025-11-17,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916289238792,I004,Dyed Fabric,Fabric,6005,776,Kg,220,170720,9,15364.8,9,15364.8,30729.6,201449.6,Paid,Cheque,2025-10-18,TXN702983,Courier,EWB8965230,Ravi,Rejected,
3367,INV-13367,2025-03-14,2025-03-18,2025-03-23,2025-04-17,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917148671613,I002,Polyester Yarn,Yarn,5402,427,Kg,250,106750,9,9607.5,9,9607.5,19215.0,125965.0,Pending,Cheque,,TXN208442,Courier,EWB7844247,Kumar,Approved,
3368,INV-13368,2024-08-23,2024-08-25,2024-08-30,2024-09-24,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918882890078,I002,Polyester Yarn,Yarn,5402,403,Kg,322,129766,9,11678.94,9,11678.94,23357.88,153123.88,Pending,NEFT,2024-08-25,TXN734791,Road,EWB8262840,Anita,Rejected,
3369,INV-13369,2024-12-28,2025-01-01,2025-01-04,2025-01-31,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918413128864,I003,Grey Fabric,Fabric,6006,774,Kg,163,126162,9,11354.58,9,11354.58,22709.16,148871.16,Paid,NEFT,2025-01-01,TXN945192,Courier,EWB9625757,Kumar,Approved,
3370,INV-13370,2025-02-12,2025-02-13,2025-02-15,2025-03-15,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918238884673,I003,Grey Fabric,Fabric,6006,477,Kg,461,219897,9,19790.73,9,19790.73,39581.46,259478.46,Pending,UPI,2025-02-13,TXN485105,Courier,EWB1195891,Anita,Approved,
3371,INV-13371,2025-07-14,2025-07-15,2025-07-21,2025-08-14,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918013320998,I005,Knitted Cloth,Fabric,6001,437,Kg,496,216752,9,19507.68,9,19507.68,39015.36,255767.36,Paid,RTGS,2025-07-15,TXN377808,Road,EWB5738073,Kumar,Approved,
3372,INV-13372,2024-02-28,2024-03-04,2024-03-05,2024-04-03,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919650974454,I004,Dyed Fabric,Fabric,6005,292,Kg,243,70956,9,6386.04,9,6386.04,12772.08,83728.08,Partial,NEFT,2024-03-04,TXN607057,Road,EWB1274156,Ravi,Approved,
3373,INV-13373,2024-12-07,2024-12-08,2024-12-09,2025-01-07,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919909614717,I001,Cotton Yarn,Yarn,5205,526,Kg,283,148858,9,13397.22,9,13397.22,26794.44,175652.44,Partial,RTGS,,TXN584546,Road,EWB1073170,Kumar,Approved,
3374,INV-13374,2024-07-16,2024-07-20,2024-07-23,2024-08-19,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916562286128,I002,Polyester Yarn,Yarn,5402,491,Kg,374,183634,9,16527.06,9,16527.06,33054.12,216688.12,Paid,UPI,,TXN759997,Courier,EWB1553272,Suresh,Approved,
3375,INV-13375,2025-02-21,2025-02-24,2025-03-01,2025-03-26,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916784217452,I002,Polyester Yarn,Yarn,5402,893,Kg,230,205390,9,18485.1,9,18485.1,36970.2,242360.2,Paid,UPI,2025-02-24,TXN503334,Road,EWB8748257,Suresh,Rejected,
3376,INV-13376,2024-03-20,2024-03-23,2024-03-27,2024-04-22,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918678708122,I004,Dyed Fabric,Fabric,6005,736,Kg,411,302496,9,27224.64,9,27224.64,54449.28,356945.28,Partial,UPI,2024-03-23,TXN645292,Road,EWB2415455,Anita,Approved,
3377,INV-13377,2024-09-27,2024-09-29,2024-10-03,2024-10-29,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916491944932,I003,Grey Fabric,Fabric,6006,912,Kg,394,359328,9,32339.52,9,32339.52,64679.04,424007.04,Paid,UPI,2024-09-29,TXN840240,Courier,EWB9804418,Ravi,Rejected,
3378,INV-13378,2025-07-30,2025-08-02,2025-08-07,2025-09-01,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916869246927,I005,Knitted Cloth,Fabric,6001,718,Kg,418,300124,9,27011.16,9,27011.16,54022.32,354146.32,Partial,NEFT,,TXN309220,Courier,EWB6548350,Kumar,Approved,
3379,INV-13379,2025-04-02,2025-04-04,2025-04-05,2025-05-04,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918943465313,I005,Knitted Cloth,Fabric,6001,906,Kg,426,385956,9,34736.04,9,34736.04,69472.08,455428.08,Partial,Cheque,2025-04-04,TXN254060,Courier,EWB4206976,Anita,Approved,
3380,INV-13380,2025-03-09,2025-03-13,2025-03-16,2025-04-12,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917888731827,I002,Polyester Yarn,Yarn,5402,344,Kg,310,106640,9,9597.6,9,9597.6,19195.2,125835.2,Partial,RTGS,,TXN651589,Courier,EWB2253260,Anita,Rejected,
3381,INV-13381,2024-11-13,2024-11-17,2024-11-19,2024-12-17,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916829532523,I004,Dyed Fabric,Fabric,6005,401,Kg,187,74987,9,6748.83,9,6748.83,13497.66,88484.66,Pending,RTGS,2024-11-17,TXN917464,Courier,EWB3831206,Anita,Rejected,
3382,INV-13382,2025-08-13,2025-08-14,2025-08-16,2025-09-13,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916353429101,I005,Knitted Cloth,Fabric,6001,509,Kg,493,250937,9,22584.33,9,22584.33,45168.66,296105.66000000003,Partial,Cheque,,TXN883702,Road,EWB2419410,Kumar,Approved,
3383,INV-13383,2024-09-29,2024-10-03,2024-10-07,2024-11-02,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917629342144,I003,Grey Fabric,Fabric,6006,841,Kg,223,187543,9,16878.87,9,16878.87,33757.74,221300.74,Partial,UPI,2024-10-03,TXN302538,Road,EWB3394464,Kumar,Rejected,
